ID_GPS;Country;Partyname;Region;Type_Values;Type_Partysize_vote;V4_Scale;V6_Scale;V8_Scale;V10;V11;V12;V13;V14;V15;V16;V17;Elec_year;PartyPerVote;WVS_LR_MedianVoter;OECD;polity2;FH_Regime;GDP;Longevity
587;Latvia;From the Heart for Latvia;1;2;1;3,75;8;8,666666667;8;8,6;1;2;3,333333333;4,2;4;-99;2018;0,0084;5,41;0;8;2;26219,3065;75,1
588;Latvia;Harmony;1;1;1;2,714285714;4,833333333;6;5,4;3,333333333;3,75;6,333333333;2,666666667;2,285714286;2,25;8,25;2018;0,198;5,41;0;8;2;26219,3065;75,1
589;Latvia;Latvian Association of Regions;1;2;1;4;5,75;5,5;8;7;3;5,5;4,5;4,666666667;4,8;5;2018;0,0414;5,41;0;8;2;26219,3065;75,1
590;Latvia;National Alliance;1;4;1;5,6;8,333333333;6,428571429;9,666666667;3,6;3,2;2;5,333333333;9;3,857142857;6,8;2018;0,1101;5,41;0;8;2;26219,3065;75,1
591;Latvia;New Unity;1;3;1;8,2;3,142857143;3;2,833333333;6,333333333;3,666666667;7,333333333;2,571428571;4,666666667;3,625;4,166666667;2018;0,0669;5,41;0;8;2;26219,3065;75,1
592;Latvia;The New Conservative Party;1;4;1;6;7,888888889;8,125;9;4,285714286;4,333333333;3,666666667;5,428571429;7,25;4,571428571;7;2018;0,1359;5,41;0;8;2;26219,3065;75,1
593;Latvia;Union of Greens and Farmers;1;4;1;5;7,5;5;8,428571429;3,5;3,5;4,142857143;3,5;4,666666667;3,25;8;2018;0,0991;5,41;0;8;2;26219,3065;75,1
594;Latvia;Who Owns the State;1;2;1;3,25;5,5;9,714285714;8,8;5,142857143;6,5;3,6;2,333333333;5;6,6;9,5;2018;0,1425;5,41;0;8;2;26219,3065;75,1
595;North Macedonia;Alliance of Albanians;1;2;2;1;6,6;8,6;3;10;3;8,5;8;0;6,333333333;7,333333333;2016;3;5,16;0;9;1;5500;75,2
596;North Macedonia;Besa Movement;1;2;2;4;7,4;6,75;3;9;3;8,5;8;0,4;6,333333333;6,5;2016;5;5,16;0;9;1;5500;75,2
597;North Macedonia;Democratic Party of Albanians;1;2;1;1;7,2;8,25;3;10;3;10;7,5;0,4;8;8;2016;2,7;5,16;0;9;1;5500;75,2
598;North Macedonia;Democratic Union for Integration;1;2;2;3,666666667;6,2;7,666666667;3,5;5,6;4,5;9;8;0,4;7,5;9,2;2016;7,5;5,16;0;9;1;5500;75,2
599;North Macedonia;Internal Macedonian Revolutionary Organization-Democratic Party for Macedonian Nati;1;4;3;5;8,25;7;8,5;5,5;4;4,666666667;5,2;6,666666667;6,25;7,75;2016;39,4;5,16;0;9;1;5500;75,2
600;North Macedonia;Social Democratic Union coalition;1;1;3;3;1,8;4,25;4,8;1,75;4,333333333;8,75;2,2;2,8;5,5;8,666666667;2016;37,9;5,16;0;9;1;5500;75,2
601;Morocco;Authenticity and Modernity Party;3;3;-99;6;1,6;2,25;2,666666667;6,333333333;3;4,5;1,666666667;2,333333333;2,666666667;4,5;2016;-99;5,68;0;-4;1;-99;75,5
602;Morocco;Constitutional Union;3;2;-99;4,333333333;5,333333333;4,5;3;8,666666667;5,5;3,5;1;2;3,666666667;5,5;2016;-99;5,68;0;-4;1;-99;75,5
603;Morocco;Democratic and Social Movement;3;2;-99;2;6;0,5;5;7,75;2;8;1;0;2;-99;2016;-99;5,68;0;-4;1;-99;75,5
604;Morocco;Federation of the Democratic Left;3;1;-99;3;2,6;1,5;2;3,25;3;6;0,666666667;0,333333333;1,5;0;2016;-99;5,68;0;-4;1;-99;75,5
605;Morocco;Istiqlal Party;3;2;-99;4,333333333;9;6,5;9;7,333333333;5;1,5;8,666666667;9;6,5;5,666666667;2016;-99;5,68;0;-4;1;-99;75,5
606;Morocco;Justice and Development Party;3;4;-99;6;9,8;9,75;5,5;7,333333333;5;1,25;8,666666667;6,333333333;9,5;5,333333333;2016;-99;5,68;0;-4;1;-99;75,5
607;Morocco;National Rally of Independents;3;3;-99;5,6;3,5;5;7;8,25;7;4,5;3;1,5;4;8;2016;-99;5,68;0;-4;1;-99;75,5
608;Morocco;Party of Progress and Socialism;3;1;-99;4;2;2,25;2,666666667;4;3;5;1,333333333;1;2;9;2016;-99;5,68;0;-4;1;-99;75,5
609;Morocco;Popular Movement;3;2;-99;3,333333333;7;3,5;7;10;5,5;1,333333333;-99;0,333333333;5;4,5;2016;-99;5,68;0;-4;1;-99;75,5
610;Morocco;Socialist Union of Popular Forces;3;1;-99;3;3,2;2,333333333;3;4,25;3,333333333;5,333333333;1,666666667;1;2;5;2016;-99;5,68;0;-4;1;-99;75,5
611;Moldova;Democratic Party of Moldova;1;4;3;5,5;6,2;6;7;2,666666667;4;4,75;3;3;8,2;8,75;2014;15,8;5,52;0;9;1;6452,2997;72,4
612;Moldova;Liberal Democratic Party;1;3;3;6,5;4,75;4,5;-99;6,666666667;3;6;4;4;6,5;7,666666667;2014;20,2;5,52;0;9;1;6452,2997;72,4
613;Moldova;Liberal Party;1;4;2;7,333333333;8,2;7,666666667;10;7;-99;4,2;6,666666667;8,666666667;5,8;8,333333333;2014;9,7;5,52;0;9;1;6452,2997;72,4
614;Moldova;Party of Communists;1;2;3;2,5;7,75;7,75;10;2,2;4;7;3,666666667;2,4;8,2;8,5;2014;17,5;5,52;0;9;1;6452,2997;72,4
615;Moldova;Party of Socialists;1;2;3;2,5;7,8;8,25;10;2;-99;6,666666667;5;2,2;8,6;8,75;2014;20,5;5,52;0;9;1;6452,2997;72,4
616;Madagascar;Andrin Ny Madagasikara;4;0;1;0;-99;6,5;4;8,2;0;-99;0;4;-99;10;2013;1;-99;-99;-99;-99;1678,2135;63,4
617;Madagascar;Antoko Maitso;4;1;2;0,5;2,333333333;6,333333333;3;3,333333333;1;4;1,5;3;3;10;2013;3,5;-99;-99;-99;-99;1678,2135;63,4
618;Madagascar;Economic Liberalism and Democratic Action for National Recovery;4;3;1;8;2;4,25;2,666666667;7,2;1;8;1,333333333;5;2;6,666666667;2013;2,8;-99;-99;-99;-99;1678,2135;63,4
619;Madagascar;Hiaraka Isika;4;0;2;1;-99;8;4;7,5;3,5;2,5;0;6;2;10;2013;3,8;-99;-99;-99;-99;1678,2135;63,4
620;Madagascar;Independents and Minor Parties;4;2;3;3,333333333;7;10;-99;3,333333333;0;0;1;-99;4;8,5;2013;50,6;-99;-99;-99;-99;1678,2135;63,4
621;Madagascar;Ravalomanana Movement;4;4;3;5;5;5,25;5,75;4,25;1,5;5,5;1,25;7;3;7,5;2013;10,8;-99;-99;-99;-99;1678,2135;63,4
622;Madagascar;Sambo Fiaran I Noe;4;2;1;0;8;9;4;8,2;0;-99;2;4;2;10;2013;0,3;-99;-99;-99;-99;1678,2135;63,4
623;Madagascar;Trano Kasaka;4;0;1;0;-99;10;-99;10;-99;-99;-99;-99;-99;-99;2013;1,6;-99;-99;-99;-99;1678,2135;63,4
624;Madagascar;Vondrona Politika Miara dia Malagasy Miara Miainga;4;1;2;4;4;8;4;6,666666667;3,5;2,5;1;6;4,5;8,5;2013;8,2;-99;-99;-99;-99;1678,2135;63,4
625;Madagascar;With President Andry Rajoelina;4;2;3;3,333333333;7,6;8,6;3,5;1,2;4,6;2,25;2,4;6;5,666666667;9;2013;17,3;-99;-99;-99;-99;1678,2135;63,4
626;Maldives;Adhaalath Party;6;2;1;4,8;7,833333333;8,75;8,666666667;7,333333333;3,666666667;2,4;8,25;8,75;9,333333333;7;2014;2,7;-99;0;-99;1;13582,9035;80,1
627;Maldives;Jumhooree Party;6;4;3;6,5;7;7;4;7,25;5,5;4,666666667;5,5;9;6,666666667;6,2;2014;13,6;-99;0;-99;1;13582,9035;80,1
628;Maldives;Maldives Development Alliance;6;4;2;5,5;7,75;8,75;6;8,75;5,666666667;3,25;6;8,666666667;7,25;7;2014;4;-99;0;-99;1;13582,9035;80,1
629;Maldives;Maldivian Democratic Party;6;3;3;5,5;3,666666667;5,8;3,5;2,8;1,666666667;9,2;2;5,25;3,2;4,5;2014;40,8;-99;0;-99;1;13582,9035;80,1
630;Maldives;Progressive Party of Maldives;6;2;3;4,8;7,6;9;5,75;6,166666667;4,2;1,8;4,666666667;9;7,6;7,833333333;2014;27,7;-99;0;-99;1;13582,9035;80,1
631;Mexico;Coalición PRI-PVEM ;2;4;3;6,5;5,5;4,166666667;6;4,142857143;4,5;6,5;4,285714286;5,666666667;4,882352941;7,333333333;2015;37,9;6,29;1;8;1;18133,7015;76,8
632;Mexico;Independent;2;3;1;5,666666667;2,833333333;3,333333333;0;9;3,666666667;8,5;1;2,6;1,4;3,2;2015;0,6;6,29;1;8;1;18133,7015;76,8
633;Mexico;Movimiento Ciudadano;2;1;2;4,230769231;2,888888889;3,55;3,636363636;4,736842105;3,428571429;6,916666667;2,5;3,571428571;3,222222222;4,4375;2015;6,4;6,29;1;8;1;18133,7015;76,8
634;Mexico;Movimiento Regeneracion Nacional;2;1;2;2,652173913;3,842105263;8,695652174;5,941176471;3;6,0625;2,4375;2,272727273;2,8125;7,117647059;6,8125;2015;8,8;6,29;1;8;1;18133,7015;76,8
635;Mexico;Partido Accion Nacional;2;4;3;7,52173913;8,333333333;2,636363636;7,6;6,866666667;4,2;7,666666667;6,611111111;7,769230769;3,05;5,235294118;2015;22,1;6,29;1;8;1;18133,7015;76,8
636;Mexico;Partido de la Revolucion Democrática;2;1;3;3,45;2,590909091;4,533333333;3,5625;2,944444444;3,133333333;5,4;2,736842105;3,4375;3,611111111;5,785714286;2015;11,4;6,29;1;8;1;18133,7015;76,8
637;Mexico;Partido del Trabajo;2;1;2;2,272727273;3,230769231;7,35;5,071428571;4;5,785714286;2,4375;3,666666667;3,692307692;7,466666667;6,764705882;2015;3;6,29;1;8;1;18133,7015;76,8
638;Mexico;Partido Encuentro Social;2;4;2;5,75;7,9;5,642857143;7,333333333;7,823529412;6;6,375;7,461538462;6;6,125;6;2015;3,5;6,29;1;8;1;18133,7015;76,8
639;Mexico;Partido Humanista;2;4;1;6,5;7,333333333;6;7,6;9,277777778;6,428571429;6,6;8;7;6,666666667;7,833333333;2015;2,3;6,29;1;8;1;18133,7015;76,8
640;Mexico;Partido Nueva Alianza;2;3;2;5,75;4,538461538;4;5,6;6,5625;5,555555556;6,857142857;4,818181818;5,285714286;4,727272727;7,307692308;2015;3,9;6,29;1;8;1;18133,7015;76,8
641;Mali;African Solidarity for Democracy and Independence;4;2;-99;2;8;2;-99;10;-99;-99;-99;-99;-99;8;2013;-99;5,44;-99;-99;-99;2055,6229;62,9
642;Mali;Alliance for Democracy in Mali;4;4;-99;7;8;8;-99;10;7;8;4;7;3;8;2013;-99;5,44;-99;-99;-99;2055,6229;62,9
643;Mali;Alternative Forces for Renewal and Emergence;4;0;-99;-99;8;-99;-99;10;-99;-99;-99;-99;-99;8;2013;-99;5,44;-99;-99;-99;2055,6229;62,9
644;Mali;Congress for Democratic Initiative;4;0;-99;-99;8;-99;-99;10;-99;-99;-99;-99;-99;8;2013;-99;5,44;-99;-99;-99;2055,6229;62,9
645;Mali;Economic and Social Development Party;4;0;-99;-99;8;-99;-99;10;-99;-99;-99;-99;-99;8;2013;-99;5,44;-99;-99;-99;2055,6229;62,9
646;Mali;Independents;4;0;-99;-99;8;-99;-99;10;-99;-99;-99;-99;-99;8;2013;-99;5,44;-99;-99;-99;2055,6229;62,9
647;Mali;Rally for Mali;4;4;-99;7;8;8;-99;10;7;8;-99;7;3;8;2013;-99;5,44;-99;-99;-99;2055,6229;62,9
648;Mali;Union for Democracy and Development;4;0;-99;-99;8;-99;-99;10;-99;-99;-99;-99;-99;8;2013;-99;5,44;-99;-99;-99;2055,6229;62,9
649;Mali;Union for the Republic and Democracy;4;4;-99;7;8;8;-99;10;7;8;-99;7;3;8;2013;-99;5,44;-99;-99;-99;2055,6229;62,9
650;Malta;Forza Nazzjonali;5;4;1;7,5;6,6;5,625;6,857142857;8;5,571428571;7,666666667;2,666666667;4;2,5;6,875;2017;0,4368;-99;0;-99;2;38388,0564;81,8
651;Malta;Malta Labor Party;5;3;1;6,5;3,333333333;5,875;5,666666667;7;8;7,142857143;2,9;4,25;4,25;7,666666667;2017;0,5504;-99;0;-99;2;38388,0564;81,8
652;Myanmar;Arakan National Party;6;2;1;3;9;7,75;9,375;7,857142857;3,2;1,333333333;3,6;1;5,4;7,25;2015;0,022;-99;0;-3;0;5922,0234;70,3
653;Myanmar;Kachin State Democracy Party;6;2;1;4,2;8;7;9;7,857142857;2,666666667;2,5;2;1,142857143;2,5;7;2015;0,001;-99;0;-3;0;5922,0234;70,3
654;Myanmar;Kokang Democracy and Unity Party;6;2;1;1,5;8,333333333;8,5;7,333333333;8,222222222;2,8;1,4;2,75;1;4,75;6,25;2015;0,001;-99;0;-3;0;5922,0234;70,3
655;Myanmar;Lisu National Development Party;6;2;1;2,5;7,5;7,2;9;8,142857143;2,5;0,333333333;3;1;3,6;6,75;2015;0,001;-99;0;-3;0;5922,0234;70,3
656;Myanmar;National League for Democracy;6;2;1;4,625;6,125;8;8,666666667;6;2,666666667;3,142857143;2,142857143;4,428571429;4,555555556;2,75;2015;0,571;-99;0;-3;0;5922,0234;70,3
657;Myanmar;Pa-O National Organization;6;2;1;3;7,75;7,2;9,333333333;8,714285714;2,8;1,2;2,5;1;3,8;7;2015;0,01;-99;0;-3;0;5922,0234;70,3
658;Myanmar;Shan Nationalities League for Democracy;6;2;1;4,25;7,5;6,714285714;9,2;7,875;2,25;1;2,5;1;3,4;6,75;2015;0,016;-99;0;-3;0;5922,0234;70,3
659;Myanmar;Ta-Arng Nationality Party;6;2;1;3;7,25;8,25;9;8,142857143;2,5;2,25;3;0,857142857;3,6;6,75;2015;0,004;-99;0;-3;0;5922,0234;70,3
660;Myanmar;Union Solidarity and Development Party;6;2;1;4,888888889;9,125;7;9,25;6;4,666666667;0,75;4,6;7,428571429;7,25;6,6;2015;0,282;-99;0;-3;0;5922,0234;70,3
661;Myanmar;Zomi Congress for Democracy;6;2;1;2,75;7,5;7;8,5;8,142857143;2,25;1,25;2,75;1;3,6;7,25;2015;0,001;-99;0;-3;0;5922,0234;70,3
662;Montenegro;Albanians Decisively;1;2;1;4;8,5;5,5;2;6,5;-99;4,5;6,5;0,5;6;7;2016;0,9;4,63;0;8;2;17314,8624;77,3
663;Montenegro;Bosniak Party;1;2;2;4;8,25;6;2,5;2;-99;3;7,5;0;5,5;8;2016;3,2;4,63;0;8;2;17314,8624;77,3
664;Montenegro;Croatian Civic Initiative;1;2;1;1;7,5;5;2,5;10;1;4,333333333;4;0;3;6;2016;0,5;4,63;0;8;2;17314,8624;77,3
665;Montenegro;Democratic Front;1;2;3;4,666666667;8,4;8,75;7,5;3;5,5;0,666666667;9;8,333333333;8,333333333;7,5;2016;20,3;4,63;0;8;2;17314,8624;77,3
666;Montenegro;Democratic Montenegro;1;2;3;3,75;5;10;-99;2;-99;4,5;5;6;6,5;7;2016;10;4,63;0;8;2;17314,8624;77,3
667;Montenegro;Democratic Party of Socialists;1;3;3;5,8;2,4;3;2;8;5,666666667;7,666666667;2;1;2,666666667;6,666666667;2016;41,4;4,63;0;8;2;17314,8624;77,3
668;Montenegro;Key Coalition;1;1;3;4;1;4;-99;10;4;-99;4;-99;7;7;2016;11,1;4,63;0;8;2;17314,8624;77,3
669;Montenegro;Social Democratic Party;1;1;2;2;1,6;1,666666667;2;4,5;3,666666667;7;0,666666667;1;2,333333333;3,5;2016;5,2;4,63;0;8;2;17314,8624;77,3
670;Montenegro;Social Democrats of Montenegro;1;1;2;3,5;3,2;1,75;1,5;7;4,666666667;7,333333333;0,666666667;1;2,333333333;5,666666667;2016;3,3;4,63;0;8;2;17314,8624;77,3
671;Mongolia;Democratic Party;1;3;3;5,75;3,5;8;7,2;4;6;6,75;4;2,333333333;2,5;7,2;2016;33,7;-99;0;10;2;12244,9817;68,7
672;Mongolia;Independents;1;2;3;4,5;5,8;7,4;7,75;6,5;3,5;5,2;4;3;2,5;6;2016;12,3;-99;0;10;2;12244,9817;68,7
673;Mongolia;Mongolian People's Revolutionary Party;1;2;2;1,714285714;7,333333333;8,714285714;8,4;2,166666667;3,6;3,5;5,75;3,75;6,5;7,166666667;2016;8,1;-99;0;10;2;12244,9817;68,7
674;Mongolia;Mongolian People’s Party;1;2;3;3,714285714;6,25;7,333333333;8;3;4,75;5,333333333;4,5;2,5;3,75;6,666666667;2016;45,9;-99;0;10;2;12244,9817;68,7
675;Mozambique;Mozambican Liberation Front;4;3;3;6;3;4,666666667;-99;3;4;8;4;-99;8;8,666666667;2014;55,93;-99;-99;-99;-99;1295,2249;61,1
676;Mozambique;Mozambican National Resistance;4;0;3;7,5;-99;5,666666667;-99;8,5;4;4;-99;-99;8,666666667;8,666666667;2014;32,46;-99;-99;-99;-99;1295,2249;61,1
677;Mozambique;Mozambique Democratic Movement;4;0;2;8;-99;7;-99;10;4;7,5;5,5;-99;3;7;2014;8,35;-99;-99;-99;-99;1295,2249;61,1
678;Mauritania;National Rally for Reform and Development;4;2;1;2;9;8;-99;7,666666667;-99;3;8;3;4;4;2018;0,1128;-99;0;-2;0;3683,2496;70,6
679;Mauritania;Other;4;0;1;-99;-99;-99;-99;10;-99;-99;-99;-99;-99;-99;2018;0,692;-99;0;-2;0;3683,2496;70,6
680;Mauritania;Union for the Republic;4;4;1;8,5;9;6,5;7;10;-99;7;8;8;7,5;7,666666667;2018;0,1947;-99;0;-2;0;3683,2496;70,6
681;Mauritius;Militant Socialist Movement (Mouvement Socialist Mauricien) - Maurition Social Demo;4;2;3;3;6;5;6,666666667;1,666666667;3,666666667;7;3;1,666666667;4;6,5;2014;49,8;-99;0;10;2;21074,813;74,9
682;Mauritius;Rodrigues People's Organisation;4;2;1;3;5,5;8;6,666666667;4,333333333;0,75;9;2,75;2,333333333;1;4,5;2014;1,1;-99;0;10;2;21074,813;74,9
683;Mauritius;The Labor Party - Mauritian Militant Movement;4;2;3;3,75;5;4;6,666666667;1,666666667;2,75;7;3;1,666666667;1,666666667;6;2014;38,5;-99;0;10;2;21074,813;74,9
684;Malawi;Alliance for Democracy;4;2;-99;4,75;7;4,666666667;-99;5,666666667;1;8;4;3,333333333;4,25;4,5;2019;-99;-99;-99;-99;-99;1163,2773;61
685;Malawi;Democratic Progressive Party;4;2;-99;3,6;8,8;5,571428571;-99;2,333333333;1;7,5;3;6,5;8,8;8,666666667;2019;-99;-99;-99;-99;-99;1163,2773;61
686;Malawi;Independents;4;2;-99;4;8;4,666666667;4;10;2;8;2;-99;3;-99;2019;-99;-99;-99;-99;-99;1163,2773;61
687;Malawi;Malawi Congress Party;4;2;-99;4,2;8,5;5,625;6,5;3,2;2;8,333333333;3,75;5;4;3,333333333;2019;-99;-99;-99;-99;-99;1163,2773;61
688;Malawi;People's Party;4;2;-99;3,166666667;5,833333333;4,8;5,5;4;3;8,833333333;2,833333333;4;2,333333333;5;2019;-99;-99;-99;-99;-99;1163,2773;61
689;Malawi;United Democratic Front;4;2;-99;3,6;7,6;5,2;5,5;2,8;3;8,166666667;3;3,666666667;3;6;2019;-99;-99;-99;-99;-99;1163,2773;61
690;Malawi;United Transformation Unit;4;2;-99;4,333333333;5,833333333;6,5;1;5,75;2;8,8;2;3,5;2;3;2019;-99;-99;-99;-99;-99;1163,2773;61
691;Malaysia;Alliance of Hope;6;1;-99;4,875;3,5;5;7;5,285714286;3,777777778;7,5;2,7;2,428571429;2,625;4,7;2018;-99;6,25;0;5;1;28201,0558;75,9
692;Malaysia;Independents;6;0;-99;-99;2;8;3,5;9,1;7;6,5;4;-99;3;-99;2018;-99;6,25;0;5;1;28201,0558;75,9
693;Malaysia;Malaysian Islamic Party;6;4;-99;5,25;9,583333333;6,9;8,625;5,777777778;4,714285714;3,5;8,636363636;6,7;8,75;8,5;2018;-99;6,25;0;5;1;28201,0558;75,9
694;Malaysia;National Front;6;4;-99;6,75;7,888888889;4,142857143;7,142857143;4,1;6;6;4,142857143;5,7;8;8,545454545;2018;-99;6,25;0;5;1;28201,0558;75,9
695;Malaysia;Sabah Heritage Party;6;2;-99;4,666666667;5,333333333;5;7,428571429;7;4;5,857142857;4,2;2,857142857;4,6;6,857142857;2018;-99;6,25;0;5;1;28201,0558;75,9
696;Namibia;All People's Party;4;1;1;3;1;0;-99;0;0;-99;0;0;1;0;2014;2,29;-99;-99;-99;-99;9850,9128;65,7
697;Namibia;Democratic Turnhalle Alliance of Namibia;4;3;2;7;4;3;-99;7;-99;8;4;0;3;-99;2014;4,8;-99;-99;-99;-99;9850,9128;65,7
698;Namibia;Rally of Democracy and Progress;4;1;2;2;1;0;-99;0;0;-99;0;0;1;0;2014;3,51;-99;-99;-99;-99;9850,9128;65,7
699;Namibia;SWAPO Party of Namibia;4;0;3;-99;3;7;-99;4;4;8;3;4;3;10;2014;80,01;-99;-99;-99;-99;9850,9128;65,7
700;Namibia;United Democratic Front;4;1;1;3;3;0;-99;0;-99;4;2;0;1;-99;2014;2,12;-99;-99;-99;-99;9850,9128;65,7
701;Nigeria;Action Alliance;4;1;1;4;4,666666667;3,6;3;6;2,166666667;4,333333333;1,25;1,8;2;3,857142857;2015;0,1;5,66;0;7;1;5315,8232;66,1
702;Nigeria;African Democratic Congress;4;1;1;3;4;3,25;1,75;6,555555556;2,5;2,25;3,25;3,5;2,75;4,8;2015;0,1;5,66;0;7;1;5315,8232;66,1
703;Nigeria;African Peoples Alliance;4;2;1;4,4;5;1,5;1,5;7,111111111;2,25;1,333333333;2,333333333;2;3,4;4;2015;0,2;5,66;0;7;1;5315,8232;66,1
704;Nigeria;All Progressives Congress;4;4;3;5;7,555555556;6,428571429;5,375;3,125;3,428571429;5,666666667;4;4,625;5,555555556;6,875;2015;54;5,66;0;7;1;5315,8232;66,1
705;Nigeria;Alliance For Democracy;4;1;1;1,428571429;3,4;2,125;2,8;6,111111111;2;4,25;1,8;1,5;1,6;4,5;2015;0,1;5,66;0;7;1;5315,8232;66,1
706;Nigeria;Allied Congress Party of Nigeria ;4;2;1;4,25;5,4;2;1,75;6,875;1;2,666666667;2;1,666666667;3;5,25;2015;0,1;5,66;0;7;1;5315,8232;66,1
707;Nigeria;Citizens Popular Party;4;2;1;3,25;5,333333333;3,25;2;6,875;2,5;2,333333333;2;2;3,5;5,4;2015;0,1;5,66;0;7;1;5315,8232;66,1
708;Nigeria;National Conscience Party;4;2;1;1,285714286;5,5;4,7;3;6,6;2,333333333;2,166666667;1,8;2,5;1,8;4;2015;0,1;5,66;0;7;1;5315,8232;66,1
709;Nigeria;Peoples Democratic Party;4;4;3;5,857142857;6,125;3,777777778;3;5,428571429;2,428571429;6,5;2,25;1,888888889;2,5;5,222222222;2015;45;5,66;0;7;1;5315,8232;66,1
710;Nigeria;Peoples Party of Nigeria;4;2;1;3,4;5,2;2,75;3;6,5;1;2;2;2;2,75;4,25;2015;0,1;5,66;0;7;1;5315,8232;66,1
711;Nicaragua;Alliance for the Republic;2;0;1;-99;-99;-99;-99;10;-99;-99;-99;-99;-99;-99;2016;2,04;-99;-99;-99;-99;4910,0506;78,7
712;Nicaragua;Conservative Party of Nicaragua;2;4;2;8,666666667;9;3;4;6,666666667;5;7;3,5;1;0;6,5;2016;4,39;-99;-99;-99;-99;4910,0506;78,7
713;Nicaragua;Independent Liberal Party;2;4;2;8,666666667;9;2,333333333;7;6,5;6;8,5;3,5;-99;2;8,666666667;2016;6,71;-99;-99;-99;-99;4910,0506;78,7
714;Nicaragua;Liberal Constitutionalist Party;2;4;3;9;9;4,333333333;7,5;6,5;6;7;3,5;2;2,5;9,666666667;2016;15,3;-99;-99;-99;-99;4910,0506;78,7
715;Nicaragua;Nicaraguan Liberal Alliance;2;4;2;9;8;-99;-99;8;-99;7;-99;-99;-99;-99;2016;5,7;-99;-99;-99;-99;4910,0506;78,7
716;Nicaragua;Sandinista National Liberation Front;2;1;3;2;1,5;9;5;1,666666667;5,5;6;1,666666667;6,666666667;7;10;2016;65,86;-99;-99;-99;-99;4910,0506;78,7
717;Netherlands;50PLUS;5;1;2;3,2;4,625;8,166666667;8,2;5,375;6,333333333;3,142857143;2;6,8;4;5,375;2017;3,1;5,5;1;10;2;49787,0728;81,9
718;Netherlands;Christian Democratic Appeal;5;4;3;6,461538462;7,125;3,625;7,714285714;6,666666667;6;6,636363636;4,7;5,555555556;3,461538462;1,272727273;2017;12,4;5,5;1;10;2;49787,0728;81,9
719;Netherlands;Christian Union Party;5;2;2;4,230769231;8,117647059;1,941176471;4;4,3;3,0625;5,909090909;5,076923077;3,125;3,25;1,090909091;2017;3,4;5,5;1;10;2;49787,0728;81,9
720;Netherlands;Democrats 66;5;3;3;6;1,272727273;1,529411765;2,647058824;5,555555556;2,666666667;9,166666667;1,75;1,6;1,538461538;1,214285714;2017;12,2;5,5;1;10;2;49787,0728;81,9
721;Netherlands;Labour Party;5;1;2;3,2;2,363636364;2,117647059;3,9375;2,4;2,882352941;7,882352941;2,5;2,076923077;1,928571429;1,307692308;2017;5,7;5,5;1;10;2;49787,0728;81,9
722;Netherlands;Party for Freedom;5;1;3;4,090909091;4,866666667;9,526315789;9,789473684;5,666666667;8,333333333;0,764705882;5,454545455;9,75;6,916666667;4,272727273;2017;13,1;5,5;1;10;2;49787,0728;81,9
723;Netherlands;Party for the Animals;5;1;2;2,285714286;1,777777778;4,2;2,6;7,823529412;0,764705882;5,625;1,375;3,333333333;3,5;1,428571429;2017;3,2;5,5;1;10;2;49787,0728;81,9
724;Netherlands;People's Party for Freedom and Democracy;5;3;3;7,857142857;2,941176471;4,818181818;8,375;8,2;6,727272727;6,166666667;3,5;6,642857143;3,153846154;1,454545455;2017;21,3;5,5;1;10;2;49787,0728;81,9
725;Netherlands;Socialist Party;5;1;2;1,652173913;3,333333333;7;6,6;1,111111111;3,333333333;3,4;3,230769231;3,909090909;2,636363636;2,615384615;2017;9,1;5,5;1;10;2;49787,0728;81,9
726;Netherlands;Green Left;5;1;2;2,695652174;1,272727273;1,789473684;2;2,444444444;1;8,833333333;1,25;0,875;1,642857143;1,071428571;2017;9,1;5,5;1;10;2;49787,0728;81,9
727;Norway;Centre Party;5;2;3;2,857142857;7;6,5;8,2;3,333333333;3,2;2,571428571;2,5;4,6;2,222222222;3,333333333;2017;10,3;5,51;1;10;2;65389,177;82,4
728;Norway;Christian Democratic Party;5;4;2;6;6,8;3,285714286;3,4;4;3,333333333;4,75;4,8;2,833333333;2;2,5;2017;4,2;5,51;1;10;2;65389,177;82,4
729;Norway;Conservative Party;5;3;3;7,6;3,714285714;2,111111111;6,75;7,714285714;3,666666667;7,571428571;3,111111111;3,857142857;1;2,555555556;2017;25,1;5,51;1;10;2;65389,177;82,4
730;Norway;Green Party;5;1;2;3,285714286;2,5;5,428571429;3,5;2,714285714;0,444444444;7,166666667;2,75;2,2;1,375;1,888888889;2017;3,2;5,51;1;10;2;65389,177;82,4
731;Norway;Labour Party;5;1;3;3,444444444;3,1;2;4,75;3,333333333;3,285714286;7,75;2,444444444;2,714285714;0,888888889;1,375;2017;27,4;5,51;1;10;2;65389,177;82,4
732;Norway;Liberal Party;5;3;2;7,428571429;2,444444444;2,5;2,75;6,285714286;2;6,714285714;3;1,75;1,111111111;1,666666667;2017;4,4;5,51;1;10;2;65389,177;82,4
733;Norway;Progress Party;5;4;3;7,888888889;5,222222222;8,1;9,555555556;6,8;7,444444444;1,75;2,75;8,333333333;3;3,5;2017;15,2;5,51;1;10;2;65389,177;82,4
734;Norway;Red Party;5;1;1;1,1;2;6,5;2;1;2;4,444444444;1,777777778;1;2,888888889;1;2017;2,4;5,51;1;10;2;65389,177;82,4
